	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist
164	EE_PL	PL	0.0717425463228673	2.86172503153527	1.47318409126774	1.3363618744789		0.186114627591544	1.37341714874035	EE	PL	POL	PL	pl	37974750.0	EE	EE	EST	et	1321977.0	929.0	214.0	656454.0	134370.0	4294300.0	201868.0	0.11308303543802131	0.15270159768286437	0.01728659174846444	0.10164322072169182	0.006913745627744288	0.0003259939005627203	36652773.0	28.725726695698942	0	0	831.039306640625	1203894.625	393299.34400000004	1.0	2.0	37970.875	1326.59	POL	EST	595858207.012	31471100.656	15.693	23.723000000000003	1.0	1.0	1.0	1.0	0.0	0.0023980815347721	0.0	0	3	14.001072380256618	12.882326290480549	10.54457469746915	7.190367018995804	20.205513289027113	17.26458024319861	2.7532147530565836	3.1664450416802277	1.0	6.722677094146717
165	ES_PL	PL	0.204122561246679	1.58467359318162	1.83221561596101	1.21352555060394	1.57167214600281	1.87583369914105	2.3412632440296	ES	PL	POL	PL	pl	37974750.0	ES	ES	ESP	es	46797754.0	52690.0	5166.0	656454.0	6105479.0	4294300.0	1453098.0	0.11308303543802131	0.031050592727163786	0.01728659174846444	0.1304652142066476	0.008629953522074189	0.007869553693023426	-8823004.0	0.8114652254465032	0	0	2293.0048828125	6953808.0	6769060.25	1.0	1.0	37970.875	47076.782	POL	ESP	595858207.012	1393490524.518	15.693	29.6	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	15.754799981160152	15.727872824322752	10.54457469746915	10.75953520729641	20.205513289027113	21.05507760509136	2.7532147530565836	3.3877743613300146	0.0	7.737618412298507
166	FR_PL	PL	0.431235348812407	3.4963842574581	1.48207408752641	1.42722651447301	1.55186420703291	1.88025222545171	1.68038004884858	FR	PL	POL	PL	pl	37974750.0	FR	FR	FRA	fr	66965912.0	113345.0	27991.0	656454.0	7969551.0	4294300.0	2207397.0	0.11308303543802131	0.03296299466510663	0.01728659174846444	0.11900907136156079	0.014222256686731787	0.042639697526407026	-28991162.0	0.5670758280720496	0	0	1368.17810058594	14656651.5	11047312.5	1.0	1.0	37970.875	67059.891	POL	FRA	595858207.012	2715518274.227	15.693	40.494	1.0	1.0	1.0	5.0	14.0	0.0119904076738609	0.0099290780141843	1	2	16.500404817691894	16.217697743677356	10.54457469746915	11.113341394608819	20.205513289027113	21.72224866501587	2.7532147530565836	3.7011538149893246	0.0	7.221235280195248
167	GB_PL	PL	0.0731972020112543	1.56234885574482	0.999047985794618	1.62782976112462	0.583489978664196	1.27172592876365	1.46421366448931	GB	PL	POL	PL	pl	37974750.0	GB	GB	GBR	en	66460344.0	907000.0	37020.0	656454.0	9063422.0	4294300.0	4820072.0	0.11308303543802131	0.07252553492651197	0.01728659174846444	0.13637338380312927	0.10007257744370725	0.05639389812538274	-28485594.0	0.5713896094188137	0	0	1451.64367675781	14988632.5	6705333.5	1.0	0.0	37970.875	66834.40400000001	POL	GBR	595858207.012	2829108219.166	15.693	42.33	1.0	1.0	1.0	40.0	22.0	0.0959232613908872	0.0082893745290128	1	2	16.52280263843231	15.71841381246172	10.54457469746915	11.109973256882459	20.205513289027113	21.76322738203932	2.7532147530565836	3.745496054532832	-1.0	7.280451763586872
168	IE_PL	PL	0.158083272815876	1.46471555047271	0.973046710927316	1.55707523507956	0.587733788927347	1.30658034816772	1.47953152923031	IE	PL	POL	PL	pl	37974750.0	IE	IE	IRL	en	4867316.0	137131.0	8136.0	656454.0	836534.0	4294300.0	770861.0	0.11308303543802131	0.1583749647649752	0.01728659174846444	0.17186761656732374	0.16392758692414175	0.012393861565319124	33107434.0	7.801989844094774	0	0	1826.82006835938	913304.031	1437306.125	1.0	1.0	37970.875	4941.444	POL	IRL	595858207.012	388698711.3480001	15.693	78.661	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	13.724824106334763	14.178281172992708	10.54457469746915	8.505412875160706	20.205513289027113	19.778315080530103	2.7532147530565836	4.365147479864629	0.0	7.510332066776768
169	HU_PL	PL	0.0101368898014548	0.573963852216207	0.324819153391546	1.61293176872616	0.244647258030154		3.15082878741809e-06	HU	PL	POL	PL	pl	37974750.0	HU	HU	HUN	hu	9775564.0	3404.0	1440.0	656454.0	476484.0	4294300.0	705169.0	0.11308303543802131	0.0721358890392411	0.01728659174846444	0.04874235389385206	0.0071439964405940175	0.002193603816870641	28199186.0	3.884660772513995	0	0	546.805969238281	7011840.75	5101864.5	1.0	1.0	37970.875	9769.949	POL	HUN	595858207.012	163469042.868	15.693	16.732	1.0	1.0	1.0	3.0	0.0	0.0071942446043165	0.0	0	3	15.763110813698619	15.445116619118753	10.54457469746915	9.187066524961791	20.205513289027113	18.912134190117573	2.7532147530565836	2.817323053579952	0.0	6.304094021465923
170	IT_PL	PL	0.330687519154603	3.75512471204695	1.54640755864947	2.08838407340335	0.528849289415349	2.54448181977683		IT	PL	POL	PL	pl	37974750.0	IT	IT	ITA	it	60421760.0	114429.0	10647.0	656454.0	5906811.0	4294300.0	3236664.0	0.11308303543802131	0.05356785370038873	0.01728659174846444	0.09775966473005751	0.019372382153415777	0.016218958220987303	-22447010.0	0.6284946019447298	0	0	1319.47875976562	11651192.5	14010990.0	1.0	1.0	37970.875	60297.398	POL	ITA	595858207.012	2003576145.498	15.693	33.228	1.0	1.0	1.0	1.0	2.0	0.0023980815347721	0.0034423407917383	1	2	16.270919093252527	16.455352579628183	10.54457469746915	11.007044230872143	20.205513289027113	21.418199493556337	2.7532147530565836	3.5033928939768253	0.0	7.1849920586297475
171	LT_PL	PL	0.0568896203587618	1.19143148761362	0.896982194085421		0.580808012197895			LT	PL	POL	PL	pl	37974750.0	LT	LT	LTU	lt	2801543.0	3877.0	54057.0	656454.0	222894.0	4294300.0	652985.0	0.11308303543802131	0.23308048457582126	0.01728659174846444	0.07956115612003814	0.01739391818532576	0.08234697328373351	35173207.0	13.55494097359919	1	1	393.752075195312	4102510.125	2446838.625	1.0	2.0	37970.875	2786.844	POL	LTU	595858207.012	54627411.86	15.693	19.602	1.0	1.0	1.0	2.0	3.0	0.0047961630695443	0.0348837209302325	2	1	15.22710956995065	14.710307392150423	10.54457469746915	7.9326650517495665	20.205513289027113	17.81604636344879	2.7532147530565836	2.975631601846988	1.0	5.975721460463255
172	LV_PL	PL	0.0626923508213843							LV	PL	POL	PL	pl	37974750.0	LV	LV	LVA	lv	1927174.0	806.0	1662.0	656454.0	259106.0	4294300.0	397745.0	0.11308303543802131	0.2063876951432512	0.01728659174846444	0.13444867977670932	0.0031106960085833598	0.0025317844053048652	36047576.0	19.704889127810983	0	0	559.844055175781	1641372.4375	530175.25	1.0	2.0	37970.875	1912.789	POL	LVA	595858207.012	34102913.581999995	15.693	17.829	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2	1	14.311043301969013	13.18096289124957	10.54457469746915	7.556317665395668	20.205513289027113	17.34489338089115	2.7532147530565836	2.8808263450526335	1.0	6.327658272048026
173	NL_PL	PL	0.0587088499391835		0.288931472046039	4.40907445006158e-06	3.16602498998148e-06	0.89446712015567		NL	PL	POL	PL	pl	37974750.0	NL	NL	NLD	nl	17231624.0	117904.0	2776.0	656454.0	2028487.0	4294300.0	1019145.0	0.11308303543802131	0.059143874077103815	0.01728659174846444	0.11771885226836426	0.05812410924989906	0.004228780691411737	20743126.0	2.2037824177222065	0	0	1093.59924316406	11448542.0	16048177.5	1.0	1.0	37970.875	17332.85	POL	NLD	595858207.012	907050863.145	15.693	52.331	1.0	1.0	1.0	0.0	4.0	0.0	0.0074906367041198	1	2	16.25337294361203	16.59110584969098	10.54457469746915	9.760358823891288	20.205513289027113	20.625709084946987	2.7532147530565836	3.957588929698953	0.0	6.997229593350301
174	PL_PT	PL	0.0645052683741573		1.28407594991448	1.53882478758852	1.22899780696302	1.08747323699784	2.49593848116938	PT	PL	POL	PL	pl	37974750.0	PT	PT	PRT	pt	10283822.0	1007.0	147.0	656454.0	890184.0	4294300.0	2289642.0	0.11308303543802131	0.22264504383681474	0.01728659174846444	0.0865615915950315	0.0011312268025486865	0.00022393038963887797	27690928.0	3.6926689318426553	0	0	2760.44140625	1225413.9375	865393.8125	1.0	0.0	37970.875	10269.417	POL	PRT	595858207.012	238785085.031	15.693	23.252	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	14.018789253046124	13.67093995687447	10.54457469746915	9.23692553402793	20.205513289027113	19.291074479538	2.7532147530565836	3.146391149839104	-1.0	7.923145875724513
175	PL_RU	PL	0.898821889245148	11.713475493197	2.15540954755316	0.737478315296801	10.3149607123033		1.36243710457217	RU	PL	POL	PL	pl	37974750.0	RU	RU	RUS	ru	144477859.0	29227.0	40879.0	656454.0	11651435.0	4294300.0	10961164.0	0.11308303543802131	0.07586743100892712	0.01728659174846444	0.08064512500839316	0.0025084463845011363	0.06227245168739927	-106503109.0	0.2628413118995624	1	0	1156.42687988281	6695854.75	14143658.5	1.0	3.0	37970.875	144373.535	POL	RUS	595858207.012	1699876578.871	15.693	11.774	1.0	0.0	0.0	99.0	39.0	0.237410071942446	0.008289054197662	3	0	15.716999198861213	16.464776919054504	10.54457469746915	11.880159213020566	20.205513289027113	21.253821484708908	2.7532147530565836	2.4658937106060694	2.0	7.05309025432276
176	BY_PL	PL		5.50933237195605	1.48224364128062	0.958127486147475	4.67767704310608		1.56943763587164	BY	PL	POL	PL	pl	37974750.0	BY	BY	BLR	ru	9483499.0	476.0	81363.0	656454.0	1088467.0	4294300.0	1646080.0	0.11308303543802131	0.17357306622798188	0.01728659174846444	0.11477483152579021	0.0004373122933446765	0.12394318566114305	28491251.0	4.004297359023289	1	0	469.703826904297	1623736.0625	1302950.8125	1.0	3.0	37970.875	9466.856	POL	BLR	595858207.012	63080457.023	15.693	6.662999999999999	1.0	0.0	0.0	5.0	6.0	0.0119904076738609	0.0251046025104602	3	0	14.30024026340432	14.08014210597005	10.54457469746915	9.15555213528119	20.205513289027113	17.95992156516603	2.7532147530565836	1.8965698335804	2.0	6.152102340549891
177	PL_SE	PL	0.0875077923698233	0.88275754583067	1.06716737180951	1.32754011043625	0.899978292472361			SE	PL	POL	PL	pl	37974750.0	SE	SE	SWE	sv	10175214.0	85517.0	1401.0	656454.0	1599514.0	4294300.0	312761.0	0.11308303543802131	0.030737535348150907	0.01728659174846444	0.15719708696052978	0.053464364800808246	0.0021341937134970613	27799536.0	3.7320836691985053	0	0	809.018188476562	7038620.5	5396465.25	1.0	1.0	37970.875	10285.453	POL	SWE	595858207.012	530883869.005	15.693	51.615	1.0	1.0	1.0	1.0	2.0	0.0023980815347721	0.0132450331125827	1	2	15.766922757228636	15.501254713867961	10.54457469746915	9.238485845842446	20.205513289027113	20.090053852848552	2.7532147530565836	3.9438123279175534	0.0	6.695821399471473
178	PL_SI	PL	0.16032856133049		0.389414767142448		0.564945673254666	0.294842302576966		SI	PL	POL	PL	pl	37974750.0	SI	SI	SVN	sl	2073894.0	632.0	164.0	656454.0	380222.0	4294300.0	171202.0	0.11308303543802131	0.0825509886233337	0.01728659174846444	0.18333723902957433	0.001662186827695399	0.00024982710136582306	35900856.0	18.310844237940803	0	0	834.402038574219	1025194.7185	1889702.125	1.0	1.0	37970.875	2087.946	POL	SVN	595858207.012	54174227.30899999	15.693	25.946	1.0	1.0	1.0					3	0	13.840393121781062	14.451929768794617	10.54457469746915	7.643936086599135	20.205513289027113	17.80771584241465	2.7532147530565836	3.256017455148821	0.0	6.726715346845394
179	DK_PL	PL			1.69586053616176e-05			1.07864911228599e-05		DK	PL	POL	PL	pl	37974750.0	DK	DK	DNK	da	5793636.0	37090.0	957.0	656454.0	557573.0	4294300.0	259282.0	0.11308303543802131	0.04475289783479666	0.01728659174846444	0.09623887313597196	0.06652043768259941	0.0014578325366286138	32181114.0	6.55456262699279	0	0	668.907897949219	4204937.75	3504607.25	1.0	1.0	37970.875	5818.553000000001	POL	DNK	595858207.012	350104327.65900004	15.693	60.17	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	15.251770047474613	15.069589017964011	10.54457469746915	8.668806884383505	20.205513289027113	19.67374174705672	2.7532147530565836	4.09717388923226	0.0	6.505646379423798
180	NO_PL	PL			0.579487994645653	0.564954540634185	0.538339150312579	1.40029546887195e-05		NO	PL	POL	PL	pl	37974750.0	NO	NO	NOR	no	5311916.0	96066.0	1638.0	656454.0	770901.0	4294300.0	190350.0	0.11308303543802131	0.03583452750382348	0.01728659174846444	0.1451267301666668	0.12461522296637312	0.0024952243416903547	32662834.0	7.14897411781361	0	0	1062.05346679688	3171895.75	1956652.75	1.0	1.0	37970.875	5347.896	POL	NOR	595858207.012	403336363.636	15.693	75.42	1.0	0.0	1.0	1.0	1.0	0.0023980815347721	0.0087719298245614	1	2	14.969839995496914	14.48674579067476	10.54457469746915	8.584458491510683	20.205513289027113	19.815281421005835	2.7532147530565836	4.323072491830211	0.0	6.967959545917724
181	AT_PT	PT	-0.0972807656141369							AT	PT	PRT	PT	pt	10283822.0	AT	AT	AUT	de	8840521.0	2615.0	521.0	890184.0	1593398.0	2289642.0	510455.0	0.22264504383681474	0.057740375256164204	0.0865615915950315	0.18023801990855517	0.0016411467819088515	0.0005852722583196283	1443301.0	1.163259721910055	0	0	2299.26586914062	483736.828	493470.7655	0.0	1.0	10269.417	8877.067	PRT	AUT	238785085.031	445075391.688	23.252	50.138000000000005	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	13.089296294014845	13.109218896992559	9.23692553402793	9.091226488634744	19.291074479538	19.913754245304244	3.146391149839104	3.914779203621863	1.0	7.740345163635958
182	DE_PT	PT	0.0011835104884786		1.30492240832259		1.44103633727814	1.32159341227908		DE	PT	PRT	PT	pt	10283822.0	DE	DE	DEU	de	82905782.0	136080.0	27792.0	890184.0	12035240.0	2289642.0	4142199.0	0.22264504383681474	0.04996272756947157	0.0865615915950315	0.14516767961973992	0.011306795709931833	0.031220511714432072	-72621960.0	0.12404227729255361	0	0	1892.03234863281	7992124.25	11960321.0	0.0	1.0	10269.417	83132.797	PRT	DEU	238785085.031	3861123558.039	23.252	46.445	1.0	1.0	1.0	0.0	3.0	0.0	0.0022042615723732	1	2	15.893967145986473	16.29710514559147	9.23692553402793	11.328194572055592	19.291074479538	22.074224055280574	3.146391149839104	3.8382688168394843	1.0	7.545406847051713
183	AZ_PT	PT	0.0132544343286267		1.02417845618333e-05					AZ	PT	PRT	PT	pt	10283822.0	AZ	AZ	AZE	tr	9939771.0	0.0	68.0	890184.0	501195.0	2289642.0	1215260.0	0.22264504383681474	0.1222623740526819	0.0865615915950315	0.05042319385426485	0.0	7.638870166167893e-05	344051.0	1.0346135740954192	0	0	4971.341796875	8883.6695	522274.969	0.0	4.0	10269.417	10023.318	PRT	AZE	238785085.031	48047647.05899999	23.252	4.794	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3	9.091969982611376	13.165949488711545	9.23692553402793	9.21266945754941	19.291074479538	17.68770372358636	3.146391149839104	1.5673651360121925	4.0	8.511445061903338
184	PT_TR	PT	0.0315311694252535		1.01828885445267e-05					TR	PT	PRT	PT	pt	10283822.0	TR	TR	TUR	tr	82319724.0	333.0	308.0	890184.0	4997549.0	2289642.0	3037921.0	0.22264504383681474	0.03690392596554381	0.0865615915950315	0.06070901063759641	6.663266333156513e-05	0.00034599588399701636	-72035902.0	0.12492537025512865	0	0	3236.77563476562	762833.656	1112857.4375	0.0	3.0	10269.417	83429.61099999999	PRT	TUR	238785085.031	761425499.358	23.252	9.127	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0	3	13.544795273392122	13.922441533554098	9.23692553402793	11.331758573293856	19.291074479538	20.450702891446454	3.146391149839104	2.2112370535347403	3.0	8.082332938816444
185	EE_PT	PT	-0.0009168112913905	5.17354821765251e-06	0.893645558043602	1.46295864719544		0.729500656809748	0.947269371082325	EE	PT	PRT	PT	pt	10283822.0	EE	EE	EST	et	1321977.0	267.0	132.0	890184.0	134370.0	2289642.0	201868.0	0.22264504383681474	0.15270159768286437	0.0865615915950315	0.10164322072169182	0.0019870506809555703	0.0001482839502844356	8961845.0	7.779123237393692	0	0	3311.84716796875	25286.5635	31206.061500000003	0.0	2.0	10269.417	1326.59	PRT	EST	238785085.031	31471100.656	23.252	23.723000000000003	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	10.13802844668246	10.348367633774037	9.23692553402793	7.190367018995804	19.291074479538	17.26458024319861	3.146391149839104	3.1664450416802277	2.0	8.105261369503468
186	ES_PT	PT	-0.0066703238718438	0.96156198260204	1.09345642794995	0.768545191797335	0.731638767816988	1.23751179214811	0.460299513334359	ES	PT	PRT	PT	pt	10283822.0	ES	ES	ESP	es	46797754.0	99501.0	16366.0	890184.0	6105479.0	2289642.0	1453098.0	0.22264504383681474	0.031050592727163786	0.0865615915950315	0.1304652142066476	0.016297001431009754	0.01838496310875055	-36513932.0	0.21975033246253656	1	0	500.922271728516	15054156.0	26055130.0	0.0	1.0	10269.417	47076.782	PRT	ESP	238785085.031	1393490524.518	23.252	29.6	1.0	1.0	1.0	3.0	6.0	0.12	0.0184049079754601	3	0	16.527164657217224	17.07572523575841	9.23692553402793	10.75953520729641	19.291074479538	21.05507760509136	3.146391149839104	3.3877743613300146	1.0	6.216450942797973
187	FR_PT	PT	0.262101843071776	1.97030021883118	1.3436172957537	0.983003825791209	0.913229913134824	1.54002216292348		FR	PT	PRT	PT	pt	10283822.0	FR	FR	FRA	fr	66965912.0	724000.0	93781.0	890184.0	7969551.0	2289642.0	2207397.0	0.22264504383681474	0.03296299466510663	0.0865615915950315	0.11900907136156079	0.09084577035770271	0.10535012986079283	-56682090.0	0.15356801233439485	0	0	1452.85986328125	8276809.0	8481546.5	0.0	1.0	10269.417	67059.891	PRT	FRA	238785085.031	2715518274.227	23.252	40.494	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3	0	15.92896806560756	15.953403361423666	9.23692553402793	11.113341394608819	19.291074479538	21.72224866501587	3.146391149839104	3.7011538149893246	1.0	7.28128921245051
188	GB_PT	PT	0.0790785976191098	2.57001526238465	0.93482207095198	2.4938181384008	1.74698211116348	0.628393941906853	1.21882377468488	GB	PT	PRT	PT	pt	10283822.0	GB	GB	GBR	en	66460344.0	142000.0	18989.0	890184.0	9063422.0	2289642.0	4820072.0	0.22264504383681474	0.07252553492651197	0.0865615915950315	0.13637338380312927	0.015667371551275004	0.021331544939023842	-56176522.0	0.15473621382399105	0	0	1583.09094238281	4059081.75	2188541.75	0.0	0.0	10269.417	66834.40400000001	PRT	GBR	238785085.031	2829108219.166	23.252	42.33	1.0	1.0	1.0	1.0	0.0	0.04	0.0	1	2	15.216467336046897	14.598746012424497	9.23692553402793	11.109973256882459	19.291074479538	21.76322738203932	3.146391149839104	3.745496054532832	0.0	7.367134507619873
189	IE_PT	PT	0.120730825160071	2.57444855341632	0.930614182210412	2.34900859910175	1.77370068442324	0.623837608724745	1.23477099417084	IE	PT	PRT	PT	pt	10283822.0	IE	IE	IRL	en	4867316.0	2673.0	1614.0	890184.0	836534.0	2289642.0	770861.0	0.22264504383681474	0.1583749647649752	0.0865615915950315	0.17186761656732374	0.003195327386573648	0.001813108301205144	5416506.0	2.1128322056755713	0	0	1639.82055664062	348369.047	505061.28099999996	0.0	1.0	10269.417	4941.444	PRT	IRL	238785085.031	388698711.3480001	23.252	78.661	1.0	1.0	1.0	1.0	0.0	0.04	0.0	1	2	12.761017676730104	13.132435049410212	9.23692553402793	8.505412875160706	19.291074479538	19.778315080530103	3.146391149839104	4.365147479864629	1.0	7.402342098149253
190	HU_PT	PT	-0.0334204721072541	2.67177295692222e-05	1.57442959866687			3.06718155321359e-05		HU	PT	PRT	PT	pt	10283822.0	HU	HU	HUN	hu	9775564.0	520.0	413.0	890184.0	476484.0	2289642.0	705169.0	0.22264504383681474	0.0721358890392411	0.0865615915950315	0.04874235389385206	0.001091327305848675	0.00046394902626872646	508258.0	1.0519927034389014	0	0	2471.4267578125	271727.1405	626625.75	0.0	1.0	10269.417	9769.949	PRT	HUN	238785085.031	163469042.868	23.252	16.732	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	12.512553681849989	13.34810475145318	9.23692553402793	9.187066524961791	19.291074479538	18.912134190117573	3.146391149839104	2.817323053579952	1.0	7.812550897597196
191	IT_PT	PT	0.0098899771983141	0.832331490822767	0.826641394930851	0.800909800828801	0.767395218627373	0.861530522364368		IT	PT	PRT	PT	pt	10283822.0	IT	IT	ITA	it	60421760.0	6305.0	2816.0	890184.0	5906811.0	2289642.0	3236664.0	0.22264504383681474	0.05356785370038873	0.0865615915950315	0.09775966473005751	0.001067411840331441	0.0031633909394012923	-50137938.0	0.1702006363270451	0	0	1864.04064941406	2604684.0	4713996.5	0.0	1.0	10269.417	60297.398	PRT	ITA	238785085.031	2003576145.498	23.252	33.228	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3	0	14.772821920629195	15.366046620008698	9.23692553402793	11.007044230872143	19.291074479538	21.418199493556337	3.146391149839104	3.5033928939768253	1.0	7.530501802633323
192	LT_PT	PT	-0.0322395832211224							LT	PT	PRT	PT	pt	10283822.0	LT	LT	LTU	lt	2801543.0	45.0	377.0	890184.0	222894.0	2289642.0	652985.0	0.22264504383681474	0.23308048457582126	0.0865615915950315	0.07956115612003814	0.0002018896874747638	0.0004235079489184259	7482279.0	3.670770714566937	0	0	3123.61938476562	92337.707	85441.28099999999	0.0	2.0	10269.417	2786.844	PRT	LTU	238785085.031	54627411.86	23.252	19.602	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	11.433207863610573	11.355584647059157	9.23692553402793	7.9326650517495665	19.291074479538	17.81604636344879	3.146391149839104	2.975631601846988	2.0	8.046747667674508
193	NL_PT	PT	0.0991491398945735		1.02441990327926	1.14885017028468		0.820376597882872		NL	PT	PRT	PT	pt	10283822.0	NL	NL	NLD	nl	17231624.0	17201.0	4092.0	890184.0	2028487.0	2289642.0	1019145.0	0.22264504383681474	0.059143874077103815	0.0865615915950315	0.11771885226836426	0.008479719120704249	0.004596802458817503	-6947802.0	0.5967993498465379	0	0	1862.04321289062	2551989.125	4788792.0	0.0	1.0	10269.417	17332.85	PRT	NLD	238785085.031	907050863.145	23.252	52.331	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	14.752383662074102	15.381788745514525	9.23692553402793	9.760358823891288	19.291074479538	20.625709084946987	3.146391149839104	3.957588929698953	1.0	7.529429665350004
194	PL_PT	PT	0.0288980699669772		0.622089173885024	1.93294490835329		0.55574218997643	1.92359418527997e-05	PL	PT	PRT	PT	pt	10283822.0	PL	PL	POL	pl	37974750.0	147.0	1007.0	890184.0	656454.0	2289642.0	4294300.0	0.22264504383681474	0.11308303543802131	0.0865615915950315	0.01728659174846444	0.00022393038963887797	0.0011312268025486865	-27690928.0	0.27080683875469885	0	0	2760.44140625	865393.8125	1225413.9375	0.0	1.0	10269.417	37970.875	PRT	POL	238785085.031	595858207.012	23.252	15.693	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	13.67093995687447	14.018789253046124	9.23692553402793	10.54457469746915	19.291074479538	20.205513289027113	3.146391149839104	2.7532147530565836	1.0	7.923145875724513
195	PT_RO	PT	-0.106216538635418		1.7667692016633	1.75727896600294		1.91922239804603	1.95111140997944e-05	RO	PT	PRT	PT	pt	10283822.0	RO	RO	ROU	ro	19472545.0	978.0	23513.0	890184.0	377910.0	2289642.0	3662849.0	0.22264504383681474	0.18810324998607014	0.0865615915950315	0.019407324517673474	0.0025879177581963958	0.026413640326044954	-9188723.0	0.5281190517212825	0	0	2978.07080078125	500661.594	300896.078	0.0	2.0	10269.417	19356.544	PRT	ROU	238785085.031	250077444.017	23.252	12.92	1.0	1.0	1.0					2	1	13.123685690762546	12.614520228302549	9.23692553402793	9.87078583249864	19.291074479538	19.33728120392382	3.146391149839104	2.558776498354456	2.0	7.999030987568881
196	AT_RU	RU	-0.0634313022970561	7.8295955757278	2.70272162777318	2.27292703702285	5.84043085861999	2.33651694461971	1.34881865928396	AT	RU	RUS	RU	ru	144477859.0	AT	AT	AUT	de	8840521.0	32963.0	2955.0	11651435.0	1593398.0	10961164.0	510455.0	0.07586743100892712	0.057740375256164204	0.08064512500839316	0.18023801990855517	0.020687235706333258	0.0002536168291716857	135637338.0	16.342686024952602	0	0	1675.69934082031	2923003.5	2643404.125	3.0	1.0	144373.535	8877.067	RUS	AUT	1699876578.871	445075391.688	11.774	50.138000000000005	0.0	1.0	0.0	14.0	37.0	0.0029755579171094	0.2517006802721088	1	2	14.888122241492598	14.787578085794904	11.880159213020566	9.091226488634744	21.253821484708908	19.913754245304244	2.4658937106060694	3.914779203621863	-2.0	7.423985874030883
197	DE_RU	RU	0.476972278575796	7.5643934937681	2.59467540461941	2.1361703803578	4.78022188569657	2.750523918739	0.828510135975297	DE	RU	RUS	RU	ru	144477859.0	DE	DE	DEU	de	82905782.0	957000.0	142126.0	11651435.0	12035240.0	10961164.0	4142199.0	0.07586743100892712	0.04996272756947157	0.08064512500839316	0.14516767961973992	0.07951648658439715	0.012198154132945857	61572077.0	1.7426753058067772	0	0	2065.18286132812	29557800.0	27463798.0	3.0	1.0	144373.535	83132.797	RUS	DEU	1699876578.871	3861123558.039	11.774	46.445	0.0	1.0	0.0	98.0	205.0	0.0208289054197662	0.150624540778839	1	2	17.201858226376093	17.1283792590096	11.880159213020566	11.328194572055592	21.253821484708908	22.074224055280574	2.4658937106060694	3.8382688168394843	-2.0	7.632974054175843
198	AZ_RU	RU	0.0949749597502797	1.13105919929952e-05	2.07535696621764	4.16190661112027	1.30192314346293		1.04533187985089	AZ	RU	RUS	RU	ru	144477859.0	AZ	AZ	AZE	tr	9939771.0	175048.0	767881.0	11651435.0	501195.0	10961164.0	1215260.0	0.07586743100892712	0.1222623740526819	0.08064512500839316	0.05042319385426485	0.3492612655752751	0.06590441434896217	134538088.0	14.535330743535239	1	0	1930.74731445312	2302491.875	789770.906	3.0	4.0	144373.535	10023.318	RUS	AZE	1699876578.871	48047647.05899999	11.774	4.794	0.0	0.0	1.0	21.0	9.0	0.0044633368756641	0.0616438356164383	0	3	14.6495025183323	13.579498189982212	11.880159213020566	9.21266945754941	21.253821484708908	17.68770372358636	2.4658937106060694	1.5673651360121925	1.0	7.565662416513857
